,OriginPlayerID,DestinationPlayerID,OriginPlayerIDFit,DestinationPlayerIDFit,AvgWeight,AvgPosition_x,AvgPosition_y,OutCount,Position
2767,Huskies_M4,Huskies_M10,24,18,0.36142192908056514,57.52205882352941,54.536764705882355,497,M
2769,Huskies_M9,Huskies_D3,29,3,0.12040536817221041,59.18867924528302,64.01886792452831,130,M
2772,Huskies_D1,Huskies_M10,0,18,0.2698602086534964,35.657492354740064,54.84709480122324,851,D
2773,Huskies_M10,Huskies_D1,18,0,0.10049302371848552,60.60606060606061,55.63636363636363,36,M
2969,Huskies_M11,Huskies_M1,19,17,0.36626229522796266,50.509803921568626,51.431372549019606,65,M
2971,Huskies_D2,Huskies_M11,2,19,0.2728895542929095,35.21153846153846,45.62692307692308,580,D
2972,Huskies_M11,Huskies_D4,19,4,0.0958670976007715,50.509803921568626,51.431372549019606,65,M
2974,Huskies_F2,Huskies_M11,11,19,0.27954322122168296,53.79019073569482,47.27792915531335,859,F
2975,Huskies_M11,Huskies_M4,19,24,0.3714342992116088,50.509803921568626,51.431372549019606,65,M
2977,Huskies_D7,Huskies_D3,7,3,0.37224427176033575,51.346733668341706,79.17085427135679,408,D
2978,Huskies_D3,Huskies_D7,3,7,0.3764796919549843,35.5663082437276,50.74910394265233,727,D
2985,Huskies_G1,Huskies_F4,16,13,0.07371056557008503,12.454545454545455,47.76555023923445,473,G
2988,Huskies_D7,Huskies_M11,7,19,0.276732068136358,51.346733668341706,79.17085427135679,408,D
2989,Huskies_M11,Huskies_F2,19,11,0.11891962590086143,50.509803921568626,51.431372549019606,65,M
2999,Huskies_F1,Huskies_D7,10,7,0.24712125740576546,66.83802816901408,45.13380281690141,238,F
3003,Huskies_D2,Huskies_D7,2,7,0.3928749413623036,35.21153846153846,45.62692307692308,580,D
3014,Huskies_M4,Huskies_G1,24,16,0.26668359264512403,57.52205882352941,54.536764705882355,497,M
3017,Huskies_D3,Huskies_M11,3,19,0.283447076510207,35.5663082437276,50.74910394265233,727,D
3021,Huskies_D7,Huskies_F4,7,13,0.21210279329598114,51.346733668341706,79.17085427135679,408,D
3029,Huskies_F4,Huskies_F2,13,11,0.38669274845172413,72.66666666666667,48.61333333333334,125,F
3031,Huskies_M11,Huskies_D7,19,7,0.10919770613472084,50.509803921568626,51.431372549019606,65,M
3034,Huskies_M4,Huskies_M11,24,19,0.35944109738027735,57.52205882352941,54.536764705882355,497,M
3037,Huskies_F1,Huskies_F4,10,13,0.36757243264538353,66.83802816901408,45.13380281690141,238,F
3043,Huskies_M11,Huskies_F1,19,10,0.10419539626223932,50.509803921568626,51.431372549019606,65,M
3046,Huskies_M1,Huskies_M11,17,19,0.36898981733120273,50.50177935943061,51.13345195729537,1255,M
3053,Huskies_D7,Huskies_F2,7,11,0.2349818982511436,51.346733668341706,79.17085427135679,408,D
3055,Huskies_D3,Huskies_F4,3,13,0.18787283418416786,35.5663082437276,50.74910394265233,727,D
3062,Huskies_M11,Huskies_D3,19,3,0.11288073701174979,50.509803921568626,51.431372549019606,65,M
3090,Huskies_F4,Huskies_D7,13,7,0.22011745373068256,72.66666666666667,48.61333333333334,125,F
3128,Huskies_M11,Huskies_D2,19,2,0.098595618216521,50.509803921568626,51.431372549019606,65,M
3248,Huskies_M6,Huskies_D3,26,3,0.12598506333866558,59.15865384615385,39.47115384615385,508,M
3261,Huskies_F4,Huskies_M10,13,18,0.27161313563153866,72.66666666666667,48.61333333333334,125,F
3277,Huskies_D7,Huskies_M10,7,18,0.28206663550091454,51.346733668341706,79.17085427135679,408,D
3281,Huskies_M1,Huskies_M10,17,18,0.376383845998189,50.50177935943061,51.13345195729537,1255,M
3283,Huskies_M10,Huskies_F4,18,13,0.10622356600414794,60.60606060606061,55.63636363636363,36,M
3302,Huskies_F1,Huskies_M10,10,18,0.2901120213785541,66.83802816901408,45.13380281690141,238,F
3305,Huskies_F4,Huskies_M8,13,28,0.2858723885704076,72.66666666666667,48.61333333333334,125,F
3306,Huskies_M4,Huskies_M8,24,28,0.3791880002536466,57.52205882352941,54.536764705882355,497,M
3312,Huskies_D7,Huskies_M8,7,28,0.3540156376715778,51.346733668341706,79.17085427135679,408,D
3386,Huskies_M1,Huskies_M8,17,28,0.398639781825995,50.50177935943061,51.13345195729537,1255,M
3387,Huskies_M8,Huskies_F4,28,13,0.103267026879374,59.97222222222222,63.583333333333336,137,M
3388,Huskies_M8,Huskies_D4,28,4,0.08712268038618923,59.97222222222222,63.583333333333336,137,M
3397,Huskies_D4,Huskies_D1,4,0,0.45163654809607584,53.23048327137546,12.851301115241636,569,D
3402,Huskies_F4,Huskies_M1,13,17,0.295311177882879,72.66666666666667,48.61333333333334,125,F
3424,Huskies_F4,Huskies_F3,13,12,0.366019355856364,72.66666666666667,48.61333333333334,125,F
3425,Huskies_F3,Huskies_F4,12,13,0.3694884096364427,58.97142857142857,54.65714285714286,56,F
3428,Huskies_D7,Huskies_F3,7,12,0.20121908313142278,51.346733668341706,79.17085427135679,408,D
3441,Huskies_F3,Huskies_D7,12,7,0.19292077275639835,58.97142857142857,54.65714285714286,56,F
3562,Huskies_M5,Huskies_D2,25,2,0.10378005594497379,54.4375,40.8125,42,M
3564,Huskies_M5,Huskies_D7,25,7,0.11485643785942456,54.4375,40.8125,42,M
3565,Huskies_D7,Huskies_M5,7,25,0.31815455584466223,51.346733668341706,79.17085427135679,408,D
3567,Huskies_D3,Huskies_M8,3,28,0.2918284324033986,35.5663082437276,50.74910394265233,727,D
3568,Huskies_M8,Huskies_D3,28,3,0.11461148329129463,59.97222222222222,63.583333333333336,137,M
3576,Huskies_M6,Huskies_M5,26,25,0.35066250816366784,59.15865384615385,39.47115384615385,508,M
3578,Huskies_M5,Huskies_F1,25,10,0.10866668528627717,54.4375,40.8125,42,M
3589,Huskies_G1,Huskies_D7,16,7,0.20561699133018346,12.454545454545455,47.76555023923445,473,G
3593,Huskies_D7,Huskies_D2,7,2,0.37665619864776717,51.346733668341706,79.17085427135679,408,D
3604,Huskies_M3,Huskies_M10,23,18,0.3624738469001394,47.3359173126615,48.16279069767442,887,M
3611,Huskies_M8,Huskies_D2,28,2,0.0934564477453621,59.97222222222222,63.583333333333336,137,M
3620,Huskies_M10,Huskies_M1,18,17,0.3691742075722499,60.60606060606061,55.63636363636363,36,M
3622,Huskies_D2,Huskies_M9,2,29,0.3020261890339474,35.21153846153846,45.62692307692308,580,D
3636,Huskies_D3,Huskies_M9,3,29,0.2804729352026558,35.5663082437276,50.74910394265233,727,D
3639,Huskies_M8,Huskies_M9,28,29,0.352681080314427,59.97222222222222,63.583333333333336,137,M
3642,Huskies_M9,Huskies_M8,29,28,0.3623356508443797,59.18867924528302,64.01886792452831,130,M
3643,Huskies_M8,Huskies_F1,28,10,0.12669685979947864,59.97222222222222,63.583333333333336,137,M
3649,Huskies_M8,Huskies_M10,28,18,0.3987053783793947,59.97222222222222,63.583333333333336,137,M
3650,Huskies_M10,Huskies_M9,18,29,0.3462497376382021,60.60606060606061,55.63636363636363,36,M
3651,Huskies_M9,Huskies_M10,29,18,0.34979549327749315,59.18867924528302,64.01886792452831,130,M
3652,Huskies_M10,Huskies_M3,18,23,0.35917079194484586,60.60606060606061,55.63636363636363,36,M
3671,Huskies_M3,Huskies_M8,23,28,0.37000361090114847,47.3359173126615,48.16279069767442,887,M
3681,Huskies_D7,Huskies_M3,7,23,0.3064217126819499,51.346733668341706,79.17085427135679,408,D
3691,Huskies_M8,Huskies_M3,28,23,0.3621199062582827,59.97222222222222,63.583333333333336,137,M
3897,Huskies_F1,Huskies_M8,10,28,0.3116430937924977,66.83802816901408,45.13380281690141,238,F
3898,Huskies_M8,Huskies_D7,28,7,0.17570732727351704,59.97222222222222,63.583333333333336,137,M
3908,Huskies_F2,Huskies_G1,11,16,0.10536041330954467,53.79019073569482,47.27792915531335,859,F
3920,Huskies_D5,Huskies_M8,5,28,0.2885220378701607,49.097972972972975,38.00337837837838,625,D
3921,Huskies_M8,Huskies_D5,28,5,0.11380889240180476,59.97222222222222,63.583333333333336,137,M
3923,Huskies_G1,Huskies_M6,16,26,0.10692899414406982,12.454545454545455,47.76555023923445,473,G
3937,Huskies_M8,Huskies_F2,28,11,0.1480904413890087,59.97222222222222,63.583333333333336,137,M
3954,Huskies_M8,Huskies_M4,28,24,0.3701705433328802,59.97222222222222,63.583333333333336,137,M
4012,Huskies_M11,Huskies_D6,19,6,0.09900303046595735,50.509803921568626,51.431372549019606,65,M
4014,Huskies_D5,Huskies_M10,5,18,0.2777730394334114,49.097972972972975,38.00337837837838,625,D
4015,Huskies_M10,Huskies_D5,18,5,0.09634376986866097,60.60606060606061,55.63636363636363,36,M
4018,Huskies_D6,Huskies_M11,6,19,0.2718373927360139,39.310077519379846,74.70542635658914,322,D
4019,Huskies_M11,Huskies_M9,19,29,0.3569035593728849,50.509803921568626,51.431372549019606,65,M
4020,Huskies_M9,Huskies_M11,29,19,0.35718541096898354,59.18867924528302,64.01886792452831,130,M
4025,Huskies_M10,Huskies_M11,18,19,0.3468296055029819,60.60606060606061,55.63636363636363,36,M
4027,Huskies_D6,Huskies_D7,6,7,0.39290981849841605,39.310077519379846,74.70542635658914,322,D
4028,Huskies_D7,Huskies_D6,7,6,0.391761504685004,51.346733668341706,79.17085427135679,408,D
4033,Huskies_D5,Huskies_M11,5,19,0.2618971768374708,49.097972972972975,38.00337837837838,625,D
4041,Huskies_M10,Huskies_M6,18,26,0.35257745720297,60.60606060606061,55.63636363636363,36,M
4163,Huskies_D5,Huskies_D6,5,6,0.3682413432920763,49.097972972972975,38.00337837837838,625,D
4166,Huskies_D6,Huskies_M4,6,24,0.30592141455836913,39.310077519379846,74.70542635658914,322,D
4231,Huskies_D2,Huskies_D2,2,2,0.38190455918610244,35.21153846153846,45.62692307692308,580,D
4234,Huskies_D6,Huskies_M8,6,28,0.2764774567194231,39.310077519379846,74.70542635658914,322,D
4276,Huskies_F1,Huskies_F1,10,10,0.3627961158827728,66.83802816901408,45.13380281690141,238,F
4281,Huskies_M10,Huskies_F1,18,10,0.12014384202494885,60.60606060606061,55.63636363636363,36,M
4298,Huskies_D2,Huskies_M10,2,18,0.26884111396480737,35.21153846153846,45.62692307692308,580,D
4656,Huskies_M9,Huskies_D7,29,7,0.11527163295944705,59.18867924528302,64.01886792452831,130,M
4996,Huskies_M10,Huskies_D6,18,6,0.09488958742135893,60.60606060606061,55.63636363636363,36,M
4999,Huskies_D6,Huskies_M10,6,18,0.2601950625034436,39.310077519379846,74.70542635658914,322,D
5163,Huskies_M11,Huskies_M3,19,23,0.36718780166814374,50.509803921568626,51.431372549019606,65,M
5173,Huskies_M11,Huskies_M6,19,26,0.3592921732795862,50.509803921568626,51.431372549019606,65,M
5176,Huskies_M6,Huskies_M11,26,19,0.3684026100428208,59.15865384615385,39.47115384615385,508,M
5177,Huskies_M11,Huskies_F3,19,12,0.10843136999561898,50.509803921568626,51.431372549019606,65,M
5181,Huskies_F3,Huskies_M11,12,19,0.2734532514910097,58.97142857142857,54.65714285714286,56,F
5211,Huskies_D1,Huskies_M11,0,19,0.2709624921010276,35.657492354740064,54.84709480122324,851,D
5229,Huskies_G1,Huskies_F3,16,12,0.054746411615085054,12.454545454545455,47.76555023923445,473,G
5236,Huskies_D5,Huskies_D3,5,3,0.3753501367443732,49.097972972972975,38.00337837837838,625,D
5255,Huskies_M3,Huskies_M11,23,19,0.3881329957684524,47.3359173126615,48.16279069767442,887,M
5404,Huskies_D6,Huskies_M12,6,20,0.2730514611717953,39.310077519379846,74.70542635658914,322,D
5405,Huskies_M12,Huskies_D7,20,7,0.1256269907934475,62.18333333333333,28.866666666666667,134,M
5407,Huskies_G1,Huskies_G1,16,16,0.02635988725954524,12.454545454545455,47.76555023923445,473,G
5414,Huskies_M3,Huskies_M12,23,20,0.40622381539018987,47.3359173126615,48.16279069767442,887,M
5415,Huskies_M12,Huskies_M3,20,23,0.38465101531552803,62.18333333333333,28.866666666666667,134,M
5426,Huskies_M4,Huskies_M12,24,20,0.3628780842339543,57.52205882352941,54.536764705882355,497,M
5430,Huskies_D5,Huskies_M12,5,20,0.3227395045095852,49.097972972972975,38.00337837837838,625,D
5451,Huskies_M8,Huskies_M6,28,26,0.3498070568779295,59.97222222222222,63.583333333333336,137,M
5458,Huskies_D5,Huskies_D7,5,7,0.34690933107608024,49.097972972972975,38.00337837837838,625,D
5459,Huskies_G1,Huskies_M8,16,28,0.09744765531654127,12.454545454545455,47.76555023923445,473,G
5480,Huskies_M11,Huskies_D5,19,5,0.10622676065811484,50.509803921568626,51.431372549019606,65,M
5483,Huskies_F4,Huskies_F4,13,13,0.5036741549377943,72.66666666666667,48.61333333333334,125,F
5770,Huskies_F4,Huskies_M3,13,23,0.2812398575849048,72.66666666666667,48.61333333333334,125,F
5773,Huskies_D7,Huskies_D7,7,7,0.3888888888888888,51.346733668341706,79.17085427135679,408,D
5792,Huskies_M12,Huskies_F4,20,13,0.11747002230263213,62.18333333333333,28.866666666666667,134,M
5803,Huskies_M12,Huskies_D5,20,5,0.1483212701087255,62.18333333333333,28.866666666666667,134,M
5805,Huskies_M8,Huskies_G1,28,16,0.25701482395660863,59.97222222222222,63.583333333333336,137,M
5810,Huskies_F2,Huskies_M12,11,20,0.29612930795009995,53.79019073569482,47.27792915531335,859,F
5812,Huskies_F4,Huskies_M12,13,20,0.2884370975556643,72.66666666666667,48.61333333333334,125,F
5820,Huskies_M6,Huskies_M12,26,20,0.3743724834243834,59.15865384615385,39.47115384615385,508,M
5828,Huskies_M12,Huskies_D3,20,3,0.11193378002313341,62.18333333333333,28.866666666666667,134,M
5832,Huskies_G1,Huskies_M12,16,20,0.10943006834690881,12.454545454545455,47.76555023923445,473,G
5833,Huskies_M12,Huskies_M8,20,28,0.3420303008380925,62.18333333333333,28.866666666666667,134,M
6002,Huskies_D2,Huskies_M12,2,20,0.26028466994008526,35.21153846153846,45.62692307692308,580,D
6010,Huskies_M9,Huskies_D6,29,6,0.1454273963570097,59.18867924528302,64.01886792452831,130,M
6018,Huskies_D1,Huskies_M12,0,20,0.28563510465242586,35.657492354740064,54.84709480122324,851,D
6024,Huskies_M13,Huskies_F4,21,13,0.10690355937288493,53.074074074074076,56.888888888888886,74,M
6029,Huskies_M8,Huskies_M13,28,21,0.36409654492604027,59.97222222222222,63.583333333333336,137,M
6030,Huskies_M13,Huskies_M3,21,23,0.37483542895628813,53.074074074074076,56.888888888888886,74,M
6031,Huskies_M3,Huskies_M13,23,21,0.374185934907113,47.3359173126615,48.16279069767442,887,M
6034,Huskies_F4,Huskies_M9,13,29,0.30143587878822475,72.66666666666667,48.61333333333334,125,F
6035,Huskies_M9,Huskies_M13,29,21,0.36676964381037275,59.18867924528302,64.01886792452831,130,M
6036,Huskies_M13,Huskies_D2,21,2,0.10851817478531198,53.074074074074076,56.888888888888886,74,M
6037,Huskies_D2,Huskies_M8,2,28,0.2718373927360139,35.21153846153846,45.62692307692308,580,D
6041,Huskies_M13,Huskies_D1,21,0,0.09631731149327873,53.074074074074076,56.888888888888886,74,M
6044,Huskies_F4,Huskies_D6,13,6,0.18844323256925974,72.66666666666667,48.61333333333334,125,F
6055,Huskies_M13,Huskies_M9,21,29,0.3576864780957056,53.074074074074076,56.888888888888886,74,M
6066,Huskies_M13,Huskies_D6,21,6,0.10340812894408254,53.074074074074076,56.888888888888886,74,M
6068,Huskies_M9,Huskies_F4,29,13,0.1160031944621793,59.18867924528302,64.01886792452831,130,M
6073,Huskies_M13,Huskies_F1,21,10,0.15918981006544972,53.074074074074076,56.888888888888886,74,M
6211,Huskies_M1,Huskies_M13,17,21,0.36464430264239145,50.50177935943061,51.13345195729537,1255,M
6212,Huskies_M13,Huskies_D3,21,3,0.10288117527268499,53.074074074074076,56.888888888888886,74,M
6214,Huskies_D7,Huskies_M13,7,21,0.2900348324858211,51.346733668341706,79.17085427135679,408,D
6217,Huskies_D6,Huskies_F5,6,14,0.18138243478728863,39.310077519379846,74.70542635658914,322,D
6218,Huskies_F5,Huskies_F2,14,11,0.40135663496293855,66.953125,37.8125,158,F
6219,Huskies_M6,Huskies_F5,26,14,0.12930903811221314,59.15865384615385,39.47115384615385,508,M
6221,Huskies_D5,Huskies_M13,5,21,0.29100638362927483,49.097972972972975,38.00337837837838,625,D
6222,Huskies_M13,Huskies_F2,21,11,0.11686887574096569,53.074074074074076,56.888888888888886,74,M
6224,Huskies_M13,Huskies_M1,21,17,0.3645876783026828,53.074074074074076,56.888888888888886,74,M
6235,Huskies_M13,Huskies_D5,21,5,0.10775034486439737,53.074074074074076,56.888888888888886,74,M
6237,Huskies_D3,Huskies_D6,3,6,0.35464504580753475,35.5663082437276,50.74910394265233,727,D
6243,Huskies_M1,Huskies_F5,17,14,0.1266094658700846,50.50177935943061,51.13345195729537,1255,M
6244,Huskies_F5,Huskies_F5,14,14,0.367178205504454,66.953125,37.8125,158,F
6245,Huskies_M8,Huskies_F5,28,14,0.09514060578293024,59.97222222222222,63.583333333333336,137,M
6246,Huskies_M13,Huskies_D7,21,7,0.14838406449301336,53.074074074074076,56.888888888888886,74,M
6501,Huskies_G1,Huskies_M13,16,21,0.09101089066174796,12.454545454545455,47.76555023923445,473,G
6502,Huskies_M13,Huskies_F6,21,15,0.101253444352349,53.074074074074076,56.888888888888886,74,M
6503,Huskies_F6,Huskies_F5,15,14,0.38901723758218737,62.4375,68.98214285714286,223,F
6504,Huskies_F5,Huskies_F6,14,15,0.41464163839177554,66.953125,37.8125,158,F
6505,Huskies_F6,Huskies_M6,15,26,0.29734096998228293,62.4375,68.98214285714286,223,F
6509,Huskies_D7,Huskies_F6,7,15,0.23975199051654347,51.346733668341706,79.17085427135679,408,D
6510,Huskies_M12,Huskies_F5,20,14,0.13344114919902747,62.18333333333333,28.866666666666667,134,M
6518,Huskies_D6,Huskies_F6,6,15,0.19047160337491487,39.310077519379846,74.70542635658914,322,D
6520,Huskies_D2,Huskies_F6,2,15,0.19007918213306432,35.21153846153846,45.62692307692308,580,D
6521,Huskies_F6,Huskies_M13,15,21,0.2896558939868222,62.4375,68.98214285714286,223,F
6522,Huskies_F6,Huskies_D7,15,7,0.22408730076258823,62.4375,68.98214285714286,223,F
6527,Huskies_M12,Huskies_M6,20,26,0.38245443631023096,62.18333333333333,28.866666666666667,134,M
6548,Huskies_D7,Huskies_F5,7,14,0.19232225410829976,51.346733668341706,79.17085427135679,408,D
6556,Huskies_F5,Huskies_M6,14,26,0.3387946857222585,66.953125,37.8125,158,F
6573,Huskies_F2,Huskies_F6,11,15,0.3879652358482488,53.79019073569482,47.27792915531335,859,F
6582,Huskies_M12,Huskies_F2,20,11,0.12926951954547128,62.18333333333333,28.866666666666667,134,M
6584,Huskies_F6,Huskies_F4,15,13,0.3855695302943819,62.4375,68.98214285714286,223,F
6615,Huskies_M6,Huskies_F6,26,15,0.12129419658300729,59.15865384615385,39.47115384615385,508,M
6787,Huskies_D8,Huskies_D3,8,3,0.42895587268927843,54.44347826086957,86.40869565217392,263,D
6791,Huskies_M1,Huskies_F6,17,15,0.15818777264783174,50.50177935943061,51.13345195729537,1255,M
6792,Huskies_F6,Huskies_D8,15,8,0.2690580955375923,62.4375,68.98214285714286,223,F
6793,Huskies_D8,Huskies_M1,8,17,0.3132819218970084,54.44347826086957,86.40869565217392,263,D
6798,Huskies_D3,Huskies_D8,3,8,0.4278055432316388,35.5663082437276,50.74910394265233,727,D
6809,Huskies_F6,Huskies_M4,15,24,0.3256087012578384,62.4375,68.98214285714286,223,F
6823,Huskies_F2,Huskies_D8,11,8,0.2532096952537275,53.79019073569482,47.27792915531335,859,F
6824,Huskies_D8,Huskies_F6,8,15,0.2873946822577612,54.44347826086957,86.40869565217392,263,D
6827,Huskies_F6,Huskies_M1,15,17,0.30353213480265273,62.4375,68.98214285714286,223,F
6832,Huskies_M4,Huskies_F6,24,15,0.13624811874575068,57.52205882352941,54.536764705882355,497,M
6842,Huskies_D8,Huskies_M4,8,24,0.32142378648463044,54.44347826086957,86.40869565217392,263,D
6845,Huskies_M4,Huskies_D3,24,3,0.1359023489630341,57.52205882352941,54.536764705882355,497,M
6847,Huskies_F4,Huskies_D8,13,8,0.20502748747070274,72.66666666666667,48.61333333333334,125,F
6849,Huskies_D8,Huskies_F4,8,13,0.20364225728163815,54.44347826086957,86.40869565217392,263,D
6853,Huskies_F4,Huskies_F6,13,15,0.3793036223197421,72.66666666666667,48.61333333333334,125,F
6854,Huskies_F6,Huskies_D3,15,3,0.20270490320061432,62.4375,68.98214285714286,223,F
6855,Huskies_D8,Huskies_G1,8,16,0.2026008665467485,54.44347826086957,86.40869565217392,263,D
6868,Huskies_M1,Huskies_D8,17,8,0.1938800572810657,50.50177935943061,51.13345195729537,1255,M
6876,Huskies_G1,Huskies_F6,16,15,0.05862461094836446,12.454545454545455,47.76555023923445,473,G
7008,Huskies_D2,Huskies_D9,2,9,0.35458699881756234,35.21153846153846,45.62692307692308,580,D
7009,Huskies_D9,Huskies_D2,9,2,0.356236515988307,36.583333333333336,31.791666666666668,57,D
7011,Huskies_M3,Huskies_D9,23,9,0.12335923826433104,47.3359173126615,48.16279069767442,887,M
7012,Huskies_D9,Huskies_D5,9,5,0.3750008469928066,36.583333333333336,31.791666666666668,57,D
7013,Huskies_D5,Huskies_D9,5,9,0.3660208662557318,49.097972972972975,38.00337837837838,625,D
7014,Huskies_D9,Huskies_G1,9,16,0.18887353851314737,36.583333333333336,31.791666666666668,57,D
7028,Huskies_M1,Huskies_M12,17,20,0.38653365102991455,50.50177935943061,51.13345195729537,1255,M
7031,Huskies_M1,Huskies_D9,17,9,0.09973203980402157,50.50177935943061,51.13345195729537,1255,M
7032,Huskies_D9,Huskies_M3,9,23,0.2822174233141959,36.583333333333336,31.791666666666668,57,D
7042,Huskies_M12,Huskies_M1,20,17,0.3764597701170554,62.18333333333333,28.866666666666667,134,M
7045,Huskies_M3,Huskies_F6,23,15,0.13746727475896922,47.3359173126615,48.16279069767442,887,M
7048,Huskies_D9,Huskies_F6,9,15,0.17723642595018085,36.583333333333336,31.791666666666668,57,D
7052,Huskies_G1,Huskies_D9,16,9,0.1952378097841324,12.454545454545455,47.76555023923445,473,G
7062,Huskies_D9,Huskies_M4,9,24,0.27313648243143446,36.583333333333336,31.791666666666668,57,D
7103,Huskies_F1,Huskies_D9,10,9,0.202821742969776,66.83802816901408,45.13380281690141,238,F
7108,Huskies_F4,Huskies_D9,13,9,0.18525665330588956,72.66666666666667,48.61333333333334,125,F
7113,Huskies_D7,Huskies_M12,7,20,0.28507119284224675,51.346733668341706,79.17085427135679,408,D
7120,Huskies_F1,Huskies_F5,10,14,0.34615532328076365,66.83802816901408,45.13380281690141,238,F
7121,Huskies_F5,Huskies_D5,14,5,0.22954715611006302,66.953125,37.8125,158,F
7124,Huskies_D9,Huskies_D7,9,7,0.34,36.583333333333336,31.791666666666668,57,D
7130,Huskies_M3,Huskies_F5,23,14,0.12211052097387941,47.3359173126615,48.16279069767442,887,M
7131,Huskies_F5,Huskies_M4,14,24,0.304713319434836,66.953125,37.8125,158,F
7132,Huskies_M4,Huskies_F5,24,14,0.1134378907876143,57.52205882352941,54.536764705882355,497,M
7146,Huskies_D9,Huskies_F1,9,10,0.18239763927276692,36.583333333333336,31.791666666666668,57,D
7148,Huskies_F5,Huskies_M12,14,20,0.28754867930883543,66.953125,37.8125,158,F
7159,Huskies_M4,Huskies_D9,24,9,0.13268100553171333,57.52205882352941,54.536764705882355,497,M
7162,Huskies_D9,Huskies_M1,9,17,0.2651487178018215,36.583333333333336,31.791666666666668,57,D
7392,Huskies_D5,Huskies_F6,5,15,0.19047289136852164,49.097972972972975,38.00337837837838,625,D
7393,Huskies_F6,Huskies_D5,15,5,0.1882385452690464,62.4375,68.98214285714286,223,F
7453,Huskies_F6,Huskies_D2,15,2,0.1958641086724743,62.4375,68.98214285714286,223,F
7617,Huskies_D1,Huskies_F5,0,14,0.2093947086463648,35.657492354740064,54.84709480122324,851,D
7659,Huskies_F5,Huskies_M1,14,17,0.29430932644929547,66.953125,37.8125,158,F
7663,Huskies_D1,Huskies_F6,0,15,0.20876492522880113,35.657492354740064,54.84709480122324,851,D
7670,Huskies_D2,Huskies_F5,2,14,0.18048056074464364,35.21153846153846,45.62692307692308,580,D
7694,Huskies_D1,Huskies_D1,0,0,0.3739809190021769,35.657492354740064,54.84709480122324,851,D
7703,Huskies_F6,Huskies_M12,15,20,0.27973495784839114,62.4375,68.98214285714286,223,F
7818,Huskies_M4,Huskies_D8,24,8,0.15309526934229276,57.52205882352941,54.536764705882355,497,M
7821,Huskies_D8,Huskies_D2,8,2,0.36070682623630607,54.44347826086957,86.40869565217392,263,D
7824,Huskies_G1,Huskies_F5,16,14,0.06016700904939214,12.454545454545455,47.76555023923445,473,G
7829,Huskies_F2,Huskies_F5,11,14,0.37965525746293144,53.79019073569482,47.27792915531335,859,F
7831,Huskies_D5,Huskies_F5,5,14,0.19475945405359588,49.097972972972975,38.00337837837838,625,D
7836,Huskies_D8,Huskies_F2,8,11,0.2223326590645869,54.44347826086957,86.40869565217392,263,D
7851,Huskies_F5,Huskies_F1,14,10,0.37451150850989884,66.953125,37.8125,158,F
7886,Huskies_D5,Huskies_D8,5,8,0.346760346237552,49.097972972972975,38.00337837837838,625,D
7894,Huskies_F1,Huskies_F6,10,15,0.37033344627698933,66.83802816901408,45.13380281690141,238,F
7905,Huskies_D8,Huskies_F1,8,10,0.19268210898292218,54.44347826086957,86.40869565217392,263,D
7917,Huskies_F6,Huskies_F2,15,11,0.39970743763778366,62.4375,68.98214285714286,223,F
7919,Huskies_F6,Huskies_F1,15,10,0.35946975798536623,62.4375,68.98214285714286,223,F
8108,Huskies_D3,Huskies_F6,3,15,0.21691485138504402,35.5663082437276,50.74910394265233,727,D
8117,Huskies_F5,Huskies_D4,14,4,0.2234065041607162,66.953125,37.8125,158,F
8121,Huskies_D8,Huskies_D1,8,0,0.378734430905723,54.44347826086957,86.40869565217392,263,D
8125,Huskies_D4,Huskies_M12,4,20,0.3177086390275985,53.23048327137546,12.851301115241636,569,D
8130,Huskies_M12,Huskies_F6,20,15,0.09600321578185725,62.18333333333333,28.866666666666667,134,M
8176,Huskies_D4,Huskies_F5,4,14,0.23970367268624135,53.23048327137546,12.851301115241636,569,D
8183,Huskies_F1,Huskies_D8,10,8,0.1982070551294779,66.83802816901408,45.13380281690141,238,F
8201,Huskies_M2,Huskies_D1,22,0,0.10018199749974543,53.1764705882353,54.588235294117645,76,M
8212,Huskies_D3,Huskies_F5,3,14,0.2068180883844546,35.5663082437276,50.74910394265233,727,D
8214,Huskies_D8,Huskies_D6,8,6,0.3489970436345181,54.44347826086957,86.40869565217392,263,D
8223,Huskies_D6,Huskies_M2,6,22,0.2697948971144226,39.310077519379846,74.70542635658914,322,D
8229,Huskies_M2,Huskies_D8,22,8,0.12693257979019382,53.1764705882353,54.588235294117645,76,M
8230,Huskies_D8,Huskies_M2,8,22,0.2906171424474552,54.44347826086957,86.40869565217392,263,D
8395,Huskies_F6,Huskies_D1,15,0,0.19344960806928016,62.4375,68.98214285714286,223,F
8397,Huskies_D1,Huskies_D8,0,8,0.38841707738975945,35.657492354740064,54.84709480122324,851,D
8412,Huskies_M12,Huskies_D4,20,4,0.17025289251436773,62.18333333333333,28.866666666666667,134,M
8439,Huskies_F1,Huskies_M12,10,20,0.2762674592097293,66.83802816901408,45.13380281690141,238,F
8481,Huskies_D4,Huskies_D4,4,4,0.37959837837990035,53.23048327137546,12.851301115241636,569,D
8508,Huskies_D8,Huskies_M12,8,20,0.2893057116172229,54.44347826086957,86.40869565217392,263,D
8563,Huskies_D6,Huskies_D8,6,8,0.3505008734208201,39.310077519379846,74.70542635658914,322,D
