,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
2340,2340,4624,8,Huskies,Huskies_M9,Huskies_D6,1H,269.55548,Simple pass,97,84,85.0,93.0,M,29,6,"(6, 29)",14,D,"('M', 'D')",1668,15.0,0.25,0.06666666666666668,0.0718232044198895,0.1454273963570097
2341,2341,4627,8,Huskies,Huskies_D3,Huskies_G1,1H,311.953529,Simple pass,35,26,12.0,42.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,28.0178514522438,0.5,0.03569153051241249,0.6574585635359116,0.3989407062980976
2342,2342,4628,8,Huskies,Huskies_G1,Huskies_D6,1H,315.5827700000001,High pass,12,42,45.0,96.0,G,16,6,"(6, 16)",27,D,"('G', 'D')",257,63.28506932918697,0.5,0.01580151543799924,0.143646408839779,0.22603422490622832
2343,2343,4633,8,Huskies,Huskies_D3,Huskies_D1,1H,342.139054,Simple pass,30,26,33.0,57.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,31.144823004794873,1.0,0.032108064953396784,0.5359116022099447,0.5226345059536361
2344,2344,4634,8,Huskies,Huskies_D1,Huskies_D3,1H,345.716371,Simple pass,33,57,33.0,31.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,26.0,1.0,0.038461538461538464,0.574585635359116,0.5362095369398633
2345,2345,4635,8,Huskies,Huskies_D3,Huskies_M3,1H,347.986913,Simple pass,33,31,36.0,12.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,19.235384061671343,0.75,0.05198752449100364,0.29281767955801097,0.3746212929952345
2346,2346,4639,8,Huskies,Huskies_M9,Huskies_M6,1H,382.828669,Simple pass,64,62,68.0,47.0,M,29,26,"(26, 29)",15,M,"('M', 'M')",1301,15.524174696260026,1.0,0.06441566264008307,0.07734806629834254,0.384676713337438
2347,2347,4644,8,Huskies,Huskies_M6,Huskies_D1,1H,399.550473,Simple pass,43,45,30.0,59.0,M,26,0,"(0, 26)",16,D,"('M', 'D')",1668,19.104973174542803,0.25,0.052342392259021375,0.08287292817679558,0.13174652215130747
2348,2348,4645,8,Huskies,Huskies_D1,Huskies_D6,1H,409.110567,Simple pass,48,89,66.0,93.0,D,0,6,"(6, 0)",25,D,"('D', 'D')",1478,18.439088914585774,1.0,0.05423261445466404,0.13259668508287292,0.3935388587118684
2349,2349,4646,8,Huskies,Huskies_D6,Huskies_M9,1H,412.6373,Simple pass,61,93,75.0,90.0,D,6,29,"(29, 6)",9,M,"('D', 'M')",1520,14.31782106327635,0.75,0.06984302957695783,0.044198895027624314,0.29528477974359546
2350,2350,4647,8,Huskies,Huskies_M9,Huskies_D6,1H,415.518405,Smart pass,72,92,92.0,92.0,M,29,6,"(6, 29)",14,D,"('M', 'D')",1668,20.0,0.25,0.05,0.0718232044198895,0.1454273963570097
2351,2351,4649,8,Huskies,Huskies_M9,Huskies_F2,1H,432.97723600000006,Simple pass,71,66,72.0,48.0,M,29,11,"(11, 29)",9,F,"('M', 'F')",849,18.027756377319946,0.25,0.05547001962252291,0.044198895027624314,0.12777535340007964
2352,2352,4650,8,Huskies,Huskies_F2,Huskies_M9,1H,434.04760300000004,Simple pass,72,48,75.0,64.0,F,11,29,"(29, 11)",15,M,"('F', 'M')",699,16.278820596099706,0.75,0.061429511683395124,0.07734806629834254,0.29872239401968537
2353,2353,4651,8,Huskies,Huskies_M9,Huskies_D4,1H,435.482575,Simple pass,75,64,93.0,12.0,M,29,4,"(4, 29)",10,D,"('M', 'D')",1668,55.027265968790424,0.25,0.01817280910462035,0.04972375690607735,0.11802013796581559
2354,2354,4652,8,Huskies,Huskies_D4,Huskies_M1,1H,440.283624,Simple pass,93,12,73.0,33.0,D,4,17,"(17, 4)",62,M,"('D', 'M')",1520,29.0,0.75,0.03448275862068965,0.3370165745856354,0.3889217938987647
2355,2355,4653,8,Huskies,Huskies_M1,Huskies_M3,1H,442.710319,Simple pass,73,33,76.0,64.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,31.144823004794873,1.0,0.032108064953396784,0.7845303867403315,0.6227754432640488
2356,2356,4654,8,Huskies,Huskies_M3,Huskies_D6,1H,444.965584,Simple pass,76,64,75.0,91.0,M,23,6,"(6, 23)",28,D,"('M', 'D')",1668,27.018512172212592,0.25,0.037011660509880265,0.14917127071823205,0.14862325875267093
2357,2357,4655,8,Huskies,Huskies_D6,Huskies_D4,1H,447.47713600000003,Cross,75,91,96.0,10.0,D,6,4,"(4, 6)",1,D,"('D', 'D')",1478,83.67795408588813,1.0,0.011950578989701244,0.0,0.3373168596632337
2358,2358,4657,8,Huskies,Huskies_D1,Huskies_G1,1H,463.87350999999995,Simple pass,35,21,20.0,56.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,38.078865529319536,0.5,0.02626128657194451,0.5856353591160219,0.37584980839817717
2359,2359,4658,8,Huskies,Huskies_G1,Huskies_D3,1H,468.163224,Simple pass,20,56,32.0,65.0,G,16,3,"(3, 16)",49,D,"('G', 'D')",257,15.0,0.5,0.06666666666666668,0.26519337016574585,0.2675943729389667
2360,2360,4659,8,Huskies,Huskies_D3,Huskies_D1,1H,476.930362,Simple pass,32,65,38.0,21.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,44.407206622349044,1.0,0.022518867455552247,0.5359116022099447,0.5226345059536361
2361,2361,4660,8,Huskies,Huskies_D1,Huskies_D4,1H,481.70871600000004,Simple pass,38,21,60.0,5.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,27.202941017470888,1.0,0.03676073110469039,0.3977900552486188,0.4789978055266071
2362,2362,4661,8,Huskies,Huskies_D4,Huskies_D1,1H,485.953861,Simple pass,60,5,39.0,25.0,D,4,0,"(0, 4)",57,D,"('D', 'D')",1478,29.0,1.0,0.03448275862068965,0.3093922651933701,0.45163654809607595
2363,2363,4662,8,Huskies,Huskies_D1,Huskies_M1,1H,489.11302,Simple pass,39,25,54.0,67.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,44.598206241955516,0.75,0.02242242646654375,0.5027624309392266,0.44089306920203775
2364,2364,4663,8,Huskies,Huskies_M1,Huskies_D6,1H,493.429462,Simple pass,54,67,57.0,95.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,28.16025568065745,0.25,0.03551104121142175,0.29281767955801097,0.1998160702655804
2365,2365,4664,8,Huskies,Huskies_D6,Huskies_D1,1H,494.231976,Simple pass,57,95,35.0,52.0,D,6,0,"(0, 6)",12,D,"('D', 'D')",1478,48.301138702933294,1.0,0.020703445650635786,0.06077348066298342,0.3707524417672374
2366,2366,4665,8,Huskies,Huskies_D1,Huskies_D3,1H,496.398841,Head pass,35,52,34.0,45.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,7.071067811865476,1.0,0.1414213562373095,0.574585635359116,0.5362095369398633
2367,2367,4666,8,Huskies,Huskies_D3,Huskies_D1,1H,497.666086,Simple pass,34,45,48.0,42.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,14.31782106327635,1.0,0.06984302957695783,0.5359116022099447,0.5226345059536361
2368,2368,4667,8,Huskies,Huskies_D1,Huskies_D4,1H,502.840755,Simple pass,48,42,54.0,8.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,34.525353003264144,1.0,0.028964222318174613,0.3977900552486188,0.4789978055266071
2369,2369,4676,8,Huskies,Huskies_F1,Huskies_F2,1H,548.917295,Simple pass,73,20,87.0,11.0,F,10,11,"(11, 10)",27,F,"('F', 'F')",299,16.643316977093242,1.0,0.060084176812610975,0.143646408839779,0.4132981654509586
2370,2370,4677,8,Huskies,Huskies_F2,Huskies_M6,1H,552.136941,Simple pass,87,11,76.0,53.0,F,11,26,"(26, 11)",58,M,"('F', 'M')",699,43.41658669218482,0.75,0.023032671985243936,0.3149171270718232,0.37780206172985764
2371,2371,4690,8,Huskies,Huskies_D4,Huskies_D1,1H,601.632749,Simple pass,30,7,32.0,55.0,D,4,0,"(0, 4)",57,D,"('D', 'D')",1478,48.04164859785725,1.0,0.02081527235609067,0.3093922651933701,0.45163654809607595
2372,2372,4691,8,Huskies,Huskies_D1,Huskies_M1,1H,604.4954650000002,Simple pass,32,55,48.0,63.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,17.88854381999832,0.75,0.05590169943749474,0.5027624309392266,0.44089306920203775
2373,2373,4692,8,Huskies,Huskies_M1,Huskies_D6,1H,609.063253,Simple pass,48,63,60.0,94.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,33.24154027718932,0.25,0.030082841879809342,0.29281767955801097,0.1998160702655804
2374,2374,4693,8,Huskies,Huskies_D6,Huskies_M1,1H,610.694791,Simple pass,60,94,58.0,64.0,D,6,17,"(17, 6)",32,M,"('D', 'M')",1520,30.066592756745816,0.75,0.033259505261886965,0.1712707182320442,0.33022698351134194
2375,2375,4694,8,Huskies,Huskies_M1,Huskies_F2,1H,614.2511900000002,Simple pass,58,64,71.0,52.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,17.691806012954128,0.25,0.05652334189442215,1.0,0.44556275513321686
2376,2376,4695,8,Huskies,Huskies_F2,Huskies_D1,1H,615.189309,Simple pass,71,52,45.0,68.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,30.528675044947487,0.5,0.03275608910402092,0.2983425414364641,0.28161011750873505
2377,2377,4696,8,Huskies,Huskies_D1,Huskies_D3,1H,617.279584,Simple pass,45,68,49.0,43.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,25.317977802344327,1.0,0.03949762527666821,0.574585635359116,0.5362095369398633
2378,2378,4697,8,Huskies,Huskies_D3,Huskies_D4,1H,620.953322,Simple pass,49,43,54.0,6.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,37.336309405188935,1.0,0.02678357920027901,0.32044198895027626,0.45969111716637123
2379,2379,4698,8,Huskies,Huskies_D4,Huskies_M3,1H,624.179772,Simple pass,54,6,58.0,18.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,12.649110640673518,0.75,0.07905694150420949,0.3425414364640884,0.38599674411561935
2380,2380,4699,8,Huskies,Huskies_M3,Huskies_D4,1H,625.204452,Simple pass,58,18,44.0,9.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,16.643316977093242,0.25,0.060084176812610975,0.4806629834254144,0.26096623684127224
2381,2381,4700,8,Huskies,Huskies_D4,Huskies_M3,1H,627.156371,Simple pass,44,9,53.0,25.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,18.35755975068582,0.75,0.05447347107028433,0.3425414364640884,0.38599674411561935
2382,2382,4701,8,Huskies,Huskies_M3,Huskies_D4,1H,628.744582,Simple pass,53,25,47.0,9.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,17.08800749063506,0.25,0.05852057359806528,0.4806629834254144,0.26096623684127224
2383,2383,4702,8,Huskies,Huskies_D4,Huskies_M3,1H,630.243969,Simple pass,47,9,55.0,25.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,17.88854381999832,0.75,0.05590169943749474,0.3425414364640884,0.38599674411561935
2384,2384,4715,8,Huskies,Huskies_M3,Huskies_M6,1H,673.3723209999997,Simple pass,30,39,31.0,47.0,M,23,26,"(26, 23)",44,M,"('M', 'M')",1301,8.06225774829855,1.0,0.12403473458920848,0.2375690607734807,0.44004725870046557
2385,2385,4716,8,Huskies,Huskies_M6,Huskies_F1,1H,674.2719999999998,Simple pass,31,47,41.0,15.0,M,26,10,"(10, 26)",40,F,"('M', 'F')",849,33.52610922848042,0.25,0.029827499313594682,0.2154696132596685,0.1808447265615791
2386,2386,4717,8,Huskies,Huskies_F1,Huskies_M3,1H,678.951267,Simple pass,40,16,36.0,21.0,F,10,23,"(23, 10)",14,M,"('F', 'M')",699,6.4031242374328485,0.75,0.15617376188860607,0.0718232044198895,0.31036320824475466
2387,2387,4718,8,Huskies,Huskies_D4,Huskies_F2,1H,682.08822,Simple pass,28,3,37.0,4.0,D,4,11,"(11, 4)",66,F,"('D', 'F')",999,9.055385138137416,0.5,0.11043152607484652,0.35911602209944754,0.3065307847741414
2388,2388,4719,8,Huskies,Huskies_F2,Huskies_D4,1H,685.743857,Simple pass,44,6,32.0,5.0,F,11,4,"(4, 11)",64,D,"('F', 'D')",655,12.041594578792296,0.5,0.08304547985373997,0.34806629834254144,0.29964145334086
2389,2389,4720,8,Huskies,Huskies_D4,Huskies_D1,1H,686.912288,Simple pass,32,5,26.0,59.0,D,4,0,"(0, 4)",57,D,"('D', 'D')",1478,54.332310828824504,1.0,0.01840525434580776,0.3093922651933701,0.45163654809607595
2390,2390,4721,8,Huskies,Huskies_D1,Huskies_D3,1H,695.943367,Simple pass,38,64,40.0,39.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,25.079872407968914,1.0,0.039872611141445,0.574585635359116,0.5362095369398633
2391,2391,4722,8,Huskies,Huskies_D3,Huskies_D4,1H,698.1778469999997,Simple pass,40,39,36.0,3.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,36.22154055254967,1.0,0.027607881518711637,0.32044198895027626,0.45969111716637123
2392,2392,4723,8,Huskies,Huskies_G1,Huskies_D1,1H,731.024368,Hand pass,14,35,43.0,79.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,52.69724850502159,0.5,0.018976322832200788,0.4143646408839779,0.3176955831493369
2393,2393,4724,8,Huskies,Huskies_M6,Huskies_M1,1H,741.7043570000003,Simple pass,71,65,53.0,66.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,18.027756377319946,1.0,0.05547001962252291,0.29281767955801097,0.45850252463041724
2394,2394,4725,8,Huskies,Huskies_D4,Huskies_G1,1H,753.7811929999997,Simple pass,19,18,7.0,33.0,D,4,16,"(16, 4)",25,G,"('D', 'G')",443,19.209372712298546,0.5,0.05205792062953536,0.13259668508287292,0.22585313207269475
2395,2395,4726,8,Huskies,Huskies_M1,Huskies_M6,1H,762.3610940000003,Simple pass,47,52,50.0,50.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,3.6055512754639887,1.0,0.2773500981126146,0.4198895027624309,0.5000839428745133
2396,2396,4727,8,Huskies,Huskies_M6,Huskies_M1,1H,763.429021,Simple pass,50,50,49.0,24.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,26.019223662515373,1.0,0.038433122101204385,0.29281767955801097,0.45850252463041724
2397,2397,4728,8,Huskies,Huskies_M1,Huskies_F1,1H,764.64394,Simple pass,49,24,59.0,14.0,M,17,10,"(10, 17)",34,F,"('M', 'F')",849,14.142135623730953,0.25,0.07071067811865475,0.18232044198895028,0.16804157467646463
2398,2398,4739,8,Huskies,Huskies_G1,Huskies_D1,1H,980.059933,Hand pass,15,46,28.0,66.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,23.853720883753127,0.5,0.04192218081503185,0.4143646408839779,0.3176955831493369
2399,2399,4740,8,Huskies,Huskies_D1,Huskies_D3,1H,989.917584,Simple pass,28,66,33.0,32.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,34.36568055487916,1.0,0.029098798098966275,0.574585635359116,0.5362095369398633
2400,2400,4741,8,Huskies,Huskies_D3,Huskies_D1,1H,994.698123,Simple pass,33,32,31.0,74.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,42.04759208325728,1.0,0.023782574707724703,0.5359116022099447,0.5226345059536361
2401,2401,4742,8,Huskies,Huskies_D6,Huskies_M9,1H,1000.099291,Simple pass,65,98,71.0,88.0,D,6,29,"(29, 6)",9,M,"('D', 'M')",1520,11.6619037896906,0.75,0.08574929257125441,0.044198895027624314,0.29528477974359546
2402,2402,4743,8,Huskies,Huskies_M9,Huskies_M3,1H,1006.099633,Simple pass,69,70,57.0,31.0,M,29,23,"(23, 29)",8,M,"('M', 'M')",1301,40.80441152620632,1.0,0.02450715406979359,0.03867403314917127,0.376018359682352
2403,2403,4744,8,Huskies,Huskies_M3,Huskies_D4,1H,1008.491881,Simple pass,57,31,57.0,4.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,27.0,0.25,0.037037037037037035,0.4806629834254144,0.26096623684127224
2404,2404,4745,8,Huskies,Huskies_D4,Huskies_D3,1H,1012.975731,Simple pass,57,4,46.0,46.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,43.41658669218482,1.0,0.023032671985243936,0.1878453038674033,0.4134484504185936
2405,2405,4746,8,Huskies,Huskies_D3,Huskies_D1,1H,1015.568557,Simple pass,46,46,43.0,70.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,24.186773244895647,1.0,0.04134491152973616,0.5359116022099447,0.5226345059536361
2406,2406,4747,8,Huskies,Huskies_D1,Huskies_M1,1H,1018.076191,Simple pass,43,70,57.0,80.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,17.204650534085253,0.75,0.058123819371909635,0.5027624309392266,0.44089306920203775
2407,2407,4748,8,Huskies,Huskies_M1,Huskies_M3,1H,1022.83125,Simple pass,57,80,61.0,55.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,25.317977802344327,1.0,0.03949762527666821,0.7845303867403315,0.6227754432640488
2408,2408,4749,8,Huskies,Huskies_M3,Huskies_M1,1H,1024.284177,Simple pass,61,55,57.0,65.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,10.77032961426901,1.0,0.09284766908852593,0.9226519337016574,0.6635668458030811
2409,2409,4750,8,Huskies,Huskies_M1,Huskies_D3,1H,1027.848725,Simple pass,57,65,43.0,35.0,M,17,3,"(3, 17)",60,D,"('M', 'D')",1668,33.1058907144937,0.25,0.03020610466650885,0.3259668508287293,0.21794779593852845
2410,2410,4751,8,Huskies,Huskies_D3,Huskies_D4,1H,1030.586532,Simple pass,43,35,57.0,9.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,29.5296461204668,1.0,0.03386427307392982,0.32044198895027626,0.45969111716637123
2411,2411,4752,8,Huskies,Huskies_D4,Huskies_F1,1H,1033.962418,Simple pass,57,9,68.0,9.0,D,4,10,"(10, 4)",25,F,"('D', 'F')",999,11.0,0.5,0.09090909090909093,0.13259668508287292,0.22755191213119022
2412,2412,4753,8,Huskies,Huskies_F1,Huskies_D4,1H,1034.9451609999999,Simple pass,68,9,56.0,5.0,F,10,4,"(4, 10)",18,D,"('F', 'D')",655,12.649110640673518,0.5,0.07905694150420949,0.09392265193370164,0.22857955477356498
2413,2413,4754,8,Huskies,Huskies_D4,Huskies_F2,1H,1035.893156,Simple pass,56,5,71.0,28.0,D,4,11,"(11, 4)",66,F,"('D', 'F')",999,27.459060435491967,0.5,0.03641785203646149,0.35911602209944754,0.3065307847741414
2414,2414,4755,8,Huskies,Huskies_F2,Huskies_M6,1H,1037.093773,Simple pass,71,28,77.0,12.0,F,11,26,"(26, 11)",58,M,"('F', 'M')",699,17.08800749063506,0.75,0.05852057359806528,0.3149171270718232,0.37780206172985764
2415,2415,4756,8,Huskies,Huskies_M6,Huskies_D4,1H,1041.696394,Simple pass,77,12,96.0,6.0,M,26,4,"(4, 26)",50,D,"('M', 'D')",1668,19.924858845171283,0.25,0.05018856132284956,0.2707182320441989,0.1963586363055155
2416,2416,4760,8,Huskies,Huskies_M3,Huskies_F1,1H,1127.973654,Simple pass,57,31,73.0,19.0,M,23,10,"(10, 23)",21,F,"('M', 'F')",849,20.0,0.25,0.05,0.11049723756906077,0.13455111674868597
2417,2417,4761,8,Huskies,Huskies_M6,Huskies_M9,1H,1131.994076,Simple pass,75,45,83.0,65.0,M,26,29,"(29, 26)",15,M,"('M', 'M')",1301,21.54065922853801,1.0,0.04642383454426297,0.07734806629834254,0.38792661920213584
2418,2418,4762,8,Huskies,Huskies_M9,Huskies_M1,1H,1132.992148,Simple pass,83,65,79.0,71.0,M,29,17,"(17, 29)",11,M,"('M', 'M')",1301,7.211102550927977,1.0,0.1386750490563073,0.055248618784530384,0.37753388117701886
2419,2419,4764,8,Huskies,Huskies_D1,Huskies_D6,1H,1196.766121,Simple pass,30,60,32.0,90.0,D,0,6,"(6, 0)",25,D,"('D', 'D')",1478,30.066592756745816,1.0,0.033259505261886965,0.13259668508287292,0.3935388587118684
2420,2420,4765,8,Huskies,Huskies_M1,Huskies_D6,1H,1212.554301,Simple pass,27,93,24.0,91.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,3.6055512754639887,0.25,0.2773500981126146,0.29281767955801097,0.1998160702655804
2421,2421,4766,8,Huskies,Huskies_D6,Huskies_D1,1H,1218.224985,Simple pass,24,91,19.0,75.0,D,6,0,"(0, 6)",12,D,"('D', 'D')",1478,16.76305461424021,1.0,0.059654998627189364,0.06077348066298342,0.3707524417672374
2422,2422,4767,8,Huskies,Huskies_D1,Huskies_D3,1H,1221.36891,Simple pass,19,75,25.0,25.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,50.35871324805669,1.0,0.01985753676973844,0.574585635359116,0.5362095369398633
2423,2423,4768,8,Huskies,Huskies_D3,Huskies_D4,1H,1225.1048,Simple pass,25,25,29.0,3.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,22.36067977499789,1.0,0.044721359549995794,0.32044198895027626,0.45969111716637123
2424,2424,4769,8,Huskies,Huskies_D4,Huskies_D3,1H,1227.325658,Simple pass,29,3,22.0,18.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,16.55294535724685,1.0,0.0604122093330177,0.1878453038674033,0.4134484504185936
2425,2425,4770,8,Huskies,Huskies_D3,Huskies_D1,1H,1229.92929,Simple pass,22,18,27.0,60.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,42.2965719651132,1.0,0.02364257795702247,0.5359116022099447,0.5226345059536361
2426,2426,4771,8,Huskies,Huskies_D1,Huskies_M1,1H,1233.321269,Simple pass,27,60,41.0,69.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,16.643316977093242,0.75,0.060084176812610975,0.5027624309392266,0.44089306920203775
2427,2427,4772,8,Huskies,Huskies_M1,Huskies_D1,1H,1239.6225869999996,Simple pass,47,62,47.0,81.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,19.0,0.25,0.05263157894736842,0.4640883977900552,0.2570323265472936
2428,2428,4773,8,Huskies,Huskies_D1,Huskies_M1,1H,1243.9589449999999,Simple pass,47,81,59.0,62.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,22.47220505424423,0.75,0.044499415948998484,0.5027624309392266,0.44089306920203775
2429,2429,4774,8,Huskies,Huskies_M1,Huskies_M3,1H,1247.191527,Simple pass,59,62,64.0,27.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,35.355339059327385,1.0,0.0282842712474619,0.7845303867403315,0.6227754432640488
2430,2430,4775,8,Huskies,Huskies_M3,Huskies_D4,1H,1250.0028849999999,Simple pass,64,27,75.0,3.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,26.40075756488817,0.25,0.03787770095392851,0.4806629834254144,0.26096623684127224
2431,2431,4776,8,Huskies,Huskies_D4,Huskies_M3,1H,1253.9425880000001,Simple pass,75,3,54.0,7.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,21.37755832643195,0.75,0.0467780269724988,0.3425414364640884,0.38599674411561935
2432,2432,4777,8,Huskies,Huskies_M3,Huskies_M1,1H,1256.450983,Simple pass,54,7,62.0,23.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,17.88854381999832,1.0,0.05590169943749474,0.9226519337016574,0.6635668458030811
2433,2433,4778,8,Huskies,Huskies_M1,Huskies_M3,1H,1258.904874,Simple pass,62,23,53.0,20.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,9.486832980505136,1.0,0.10540925533894598,0.7845303867403315,0.6227754432640488
2434,2434,4779,8,Huskies,Huskies_M3,Huskies_M1,1H,1260.2297,Simple pass,53,20,60.0,5.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,16.55294535724685,1.0,0.0604122093330177,0.9226519337016574,0.6635668458030811
2435,2435,4780,8,Huskies,Huskies_M1,Huskies_D4,1H,1289.9063800000001,Simple pass,74,6,79.0,6.0,M,17,4,"(4, 17)",79,D,"('M', 'D')",1668,5.0,0.25,0.2,0.4309392265193371,0.25123501799585946
2436,2436,4781,8,Huskies,Huskies_D4,Huskies_F1,1H,1290.784501,Simple pass,79,6,81.0,12.0,D,4,10,"(10, 4)",25,F,"('D', 'F')",999,6.324555320336759,0.5,0.15811388300841894,0.13259668508287292,0.22755191213119022
2437,2437,4784,8,Huskies,Huskies_M9,Huskies_D6,1H,1386.535689,Simple pass,90,93,68.0,96.0,M,29,6,"(6, 29)",14,D,"('M', 'D')",1668,22.203603311174522,0.25,0.045037734911104486,0.0718232044198895,0.1454273963570097
2438,2438,4785,8,Huskies,Huskies_D6,Huskies_M1,1H,1389.337886,Simple pass,68,96,76.0,86.0,D,6,17,"(17, 6)",32,M,"('D', 'M')",1520,12.806248474865697,0.75,0.07808688094430304,0.1712707182320442,0.33022698351134194
2439,2439,4786,8,Huskies,Huskies_M1,Huskies_D6,1H,1471.4239300000006,Head pass,30,37,34.0,71.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,34.23448553724738,0.25,0.0292103118918493,0.29281767955801097,0.1998160702655804
2440,2440,4789,8,Huskies,Huskies_D6,Huskies_G1,1H,1511.434015,Simple pass,12,70,13.0,48.0,D,6,16,"(16, 6)",43,G,"('D', 'G')",443,22.02271554554524,0.5,0.04540766091864999,0.2320441988950276,0.25651979798331576
2441,2441,4790,8,Huskies,Huskies_M6,Huskies_D6,1H,1571.8406810000001,Simple pass,82,95,79.0,94.0,M,26,6,"(6, 26)",4,D,"('M', 'D')",1668,3.1622776601683795,0.25,0.31622776601683794,0.016574585635359115,0.1393758898751447
2442,2442,4791,8,Huskies,Huskies_M1,Huskies_D6,1H,1578.31586,Head pass,58,82,69.0,83.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,11.04536101718726,0.25,0.09053574604251853,0.29281767955801097,0.1998160702655804
2443,2443,4798,8,Huskies,Huskies_M3,Huskies_D1,1H,1609.047701,Simple pass,37,48,35.0,64.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,16.1245154965971,0.25,0.06201736729460424,0.4033149171270719,0.23693348531584818
2444,2444,4799,8,Huskies,Huskies_D1,Huskies_M1,1H,1612.224489,Simple pass,35,64,46.0,73.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,14.212670403551895,0.75,0.07035975447302918,0.5027624309392266,0.44089306920203775
2445,2445,4800,8,Huskies,Huskies_D1,Huskies_M9,1H,1650.960136,Simple pass,67,81,77.0,84.0,D,0,29,"(29, 0)",6,M,"('D', 'M')",1520,10.44030650891055,0.75,0.09578262852211514,0.027624309392265192,0.27532328351503715
2446,2446,4801,8,Huskies,Huskies_M9,Huskies_D1,1H,1653.332635,Simple pass,78,78,95.0,93.0,M,29,0,"(0, 29)",4,D,"('M', 'D')",1668,22.67156809750927,0.25,0.04410810913912309,0.016574585635359115,0.10794731687722559
2447,2447,4802,8,Huskies,Huskies_G1,Huskies_D3,1H,1682.2314010000002,Hand pass,15,67,27.0,33.0,G,16,3,"(3, 16)",49,D,"('G', 'D')",257,36.05551275463989,0.5,0.027735009811261452,0.26519337016574585,0.2675943729389667
